Latitude referensi,Longitude referensi,Latitude modul,Longitude modul
-5.3721512,105.250096,-5.372137,105.250061
-5.3721512,105.250096,-5.372137,105.250061
-5.3721512,105.250096,-5.372137,105.250061
-5.3721512,105.250096,-5.372137,105.250061
-5.3721512,105.250096,-5.372136,105.250059
-5.3721512,105.250096,-5.372136,105.250059
-5.3721512,105.250096,-5.372136,105.250059
-5.3721512,105.250096,-5.372132,105.250057
-5.3721512,105.250096,-5.372132,105.250057
-5.3721512,105.250096,-5.372132,105.250057
-5.3721512,105.250096,-5.372132,105.250057
-5.3721512,105.250096,-5.372132,105.250057
-5.3721512,105.250096,-5.372131,105.250055
-5.3721512,105.250096,-5.372131,105.250055
-5.3721512,105.250096,-5.372131,105.250055
-5.3721512,105.250096,-5.372131,105.250055
-5.3721512,105.250096,-5.372131,105.250054
-5.3721512,105.250096,-5.372131,105.250054
-5.3721512,105.250096,-5.372131,105.250054
-5.3721512,105.250096,-5.372126,105.250053
-5.3721512,105.250096,-5.372126,105.250053
-5.3721512,105.250096,-5.372126,105.250053
-5.3721512,105.250096,-5.372126,105.250053
-5.3721512,105.250096,-5.372126,105.250053
-5.3721512,105.250096,-5.372126,105.250052
-5.3721512,105.250096,-5.372126,105.250052
-5.3721512,105.250096,-5.372126,105.250052
-5.3721512,105.250096,-5.372126,105.250052
-5.3721512,105.250096,-5.372126,105.250051
-5.3721512,105.250096,-5.372126,105.250051
-5.3721512,105.250096,-5.372126,105.250051
-5.3721512,105.250096,-5.372126,105.250051
-5.3721512,105.250096,-5.372125,105.250051
-5.3721512,105.250096,-5.372125,105.250051
-5.3721512,105.250096,-5.372125,105.250051
-5.3721512,105.250096,-5.372125,105.250051
-5.3721512,105.250096,-5.372124,105.250048
-5.3721512,105.250096,-5.372124,105.250048
-5.3721512,105.250096,-5.372124,105.250048
-5.3721512,105.250096,-5.372124,105.250048
-5.3721512,105.250096,-5.372122,105.250046
-5.3721512,105.250096,-5.372122,105.250046
-5.3721512,105.250096,-5.372122,105.250046
-5.3721512,105.250096,-5.372122,105.250046
-5.3721512,105.250096,-5.372121,105.250045
-5.3721512,105.250096,-5.372121,105.250045
-5.3721512,105.250096,-5.372121,105.250045
-5.3721512,105.250096,-5.372121,105.250045
-5.3721512,105.250096,-5.372122,105.250046
-5.3721512,105.250096,-5.372122,105.250046
-5.3721512,105.250096,-5.372122,105.250046
-5.3721512,105.250096,-5.372122,105.250046
-5.3721512,105.250096,-5.372119,105.250045
-5.3721512,105.250096,-5.372119,105.250045
-5.3721512,105.250096,-5.372119,105.250045
-5.3721512,105.250096,-5.372119,105.250045
-5.3721512,105.250096,-5.372119,105.250045
-5.3721512,105.250096,-5.372121,105.250044
-5.3721512,105.250096,-5.372121,105.250044
-5.3721512,105.250096,-5.372121,105.250044
-5.3721512,105.250096,-5.372121,105.250044
-5.3721512,105.250096,-5.372124,105.250043
-5.3721512,105.250096,-5.372124,105.250043
-5.3721512,105.250096,-5.372124,105.250043
-5.3721512,105.250096,-5.372124,105.250043
-5.3721512,105.250096,-5.372124,105.250043
-5.3721512,105.250096,-5.372122,105.250042
-5.3721512,105.250096,-5.372122,105.250042
-5.3721512,105.250096,-5.372122,105.250041
-5.3721512,105.250096,-5.372122,105.250041
-5.3721512,105.250096,-5.372122,105.250041
-5.3721512,105.250096,-5.372122,105.250041
-5.3721512,105.250096,-5.372126,105.250043
-5.3721512,105.250096,-5.372126,105.250043
-5.3721512,105.250096,-5.372126,105.250043
-5.3721512,105.250096,-5.372126,105.250043
-5.3721512,105.250096,-5.372126,105.250043
-5.3721512,105.250096,-5.372129,105.250043
-5.3721512,105.250096,-5.372129,105.250043
-5.3721512,105.250096,-5.372129,105.250043
-5.3721512,105.250096,-5.372129,105.250043
-5.3721512,105.250096,-5.372131,105.250042
-5.3721512,105.250096,-5.372131,105.250042
-5.3721512,105.250096,-5.372131,105.250042
-5.3721512,105.250096,-5.372131,105.250042
-5.3721512,105.250096,-5.372131,105.250042
-5.3721512,105.250096,-5.372134,105.250042
-5.3721512,105.250096,-5.372134,105.250042
-5.3721512,105.250096,-5.372134,105.250042
-5.3721512,105.250096,-5.372137,105.250043
-5.3721512,105.250096,-5.372137,105.250043
-5.3721512,105.250096,-5.372137,105.250043
-5.3721512,105.250096,-5.372137,105.250043
-5.3721512,105.250096,-5.37214,105.250043
-5.3721512,105.250096,-5.37214,105.250043
-5.3721512,105.250096,-5.37214,105.250043
-5.3721512,105.250096,-5.372142,105.250041
-5.3721512,105.250096,-5.372142,105.250041
-5.3721512,105.250096,-5.372142,105.250041
-5.3721512,105.250096,-5.372142,105.250041
-5.3721512,105.250096,-5.372142,105.250041
-5.3721512,105.250096,-5.372144,105.25004
-5.3721512,105.250096,-5.372144,105.25004
-5.3721512,105.250096,-5.372147,105.250041
-5.3721512,105.250096,-5.372147,105.250041
-5.3721512,105.250096,-5.372147,105.250041
-5.3721512,105.250096,-5.372147,105.250041
-5.3721512,105.250096,-5.372147,105.250041
-5.3721512,105.250096,-5.372149,105.250042
-5.3721512,105.250096,-5.372149,105.250042
-5.3721512,105.250096,-5.372149,105.250042
-5.3721512,105.250096,-5.372149,105.250042
-5.3721512,105.250096,-5.372149,105.250042
-5.3721512,105.250096,-5.372149,105.250042
-5.3721512,105.250096,-5.372149,105.250042
-5.3721512,105.250096,-5.37215,105.250043
-5.3721512,105.250096,-5.37215,105.250043
-5.3721512,105.250096,-5.37215,105.250043
-5.3721512,105.250096,-5.372151,105.250044
-5.3721512,105.250096,-5.372151,105.250044
-5.3721512,105.250096,-5.372151,105.250044
-5.3721512,105.250096,-5.372151,105.250044
-5.3721512,105.250096,-5.372151,105.250044
-5.3721512,105.250096,-5.372153,105.250045
-5.3721512,105.250096,-5.372153,105.250045
-5.3721512,105.250096,-5.372153,105.250045
-5.3721512,105.250096,-5.372155,105.250046
-5.3721512,105.250096,-5.372155,105.250046
-5.3721512,105.250096,-5.372155,105.250046
-5.3721512,105.250096,-5.372155,105.250046
-5.3721512,105.250096,-5.372155,105.250046
-5.3721512,105.250096,-5.372159,105.250049
-5.3721512,105.250096,-5.372159,105.250049
-5.3721512,105.250096,-5.372159,105.250049
-5.3721512,105.250096,-5.372159,105.250049
-5.3721512,105.250096,-5.372161,105.25005
-5.3721512,105.250096,-5.372161,105.25005
-5.3721512,105.250096,-5.372161,105.25005
-5.3721512,105.250096,-5.372163,105.250053
-5.3721512,105.250096,-5.372163,105.250053
-5.3721512,105.250096,-5.372163,105.250053
-5.3721512,105.250096,-5.372163,105.250053
-5.3721512,105.250096,-5.372163,105.250053
-5.3721512,105.250096,-5.372166,105.250058
-5.3721512,105.250096,-5.372166,105.250058
-5.3721512,105.250096,-5.372166,105.250058
-5.3721512,105.250096,-5.372166,105.250058
-5.3721512,105.250096,-5.372165,105.250059
-5.3721512,105.250096,-5.372165,105.250059
-5.3721512,105.250096,-5.372165,105.250059
-5.3721512,105.250096,-5.372165,105.250059
-5.3721512,105.250096,-5.372164,105.25006
-5.3721512,105.250096,-5.372164,105.25006
-5.3721512,105.250096,-5.372164,105.25006
-5.3721512,105.250096,-5.372159,105.250059
-5.3721512,105.250096,-5.372159,105.250059
-5.3721512,105.250096,-5.372159,105.250059
-5.3721512,105.250096,-5.372159,105.250059
-5.3721512,105.250096,-5.372159,105.250059
-5.3721512,105.250096,-5.372157,105.250061
-5.3721512,105.250096,-5.372157,105.250061
-5.3721512,105.250096,-5.372157,105.250061
-5.3721512,105.250096,-5.372159,105.250065
-5.3721512,105.250096,-5.372159,105.250065
-5.3721512,105.250096,-5.372159,105.250065
-5.3721512,105.250096,-5.372159,105.250065
-5.3721512,105.250096,-5.372159,105.250065
-5.3721512,105.250096,-5.37216,105.250067
-5.3721512,105.250096,-5.37216,105.250067
-5.3721512,105.250096,-5.37216,105.250067
-5.3721512,105.250096,-5.37216,105.250067
-5.3721512,105.250096,-5.372159,105.250068
-5.3721512,105.250096,-5.372159,105.250068
-5.3721512,105.250096,-5.372159,105.250068
-5.3721512,105.250096,-5.372157,105.25007
-5.3721512,105.250096,-5.372157,105.25007
-5.3721512,105.250096,-5.372157,105.25007
-5.3721512,105.250096,-5.372157,105.25007
-5.3721512,105.250096,-5.372157,105.25007
-5.3721512,105.250096,-5.372156,105.25007
-5.3721512,105.250096,-5.372156,105.25007
-5.3721512,105.250096,-5.372156,105.25007
-5.3721512,105.250096,-5.372156,105.25007
-5.3721512,105.250096,-5.372154,105.250071
-5.3721512,105.250096,-5.372154,105.250071
-5.3721512,105.250096,-5.372154,105.250071
-5.3721512,105.250096,-5.372154,105.250071
-5.3721512,105.250096,-5.372151,105.250072
-5.3721512,105.250096,-5.372151,105.250072
-5.3721512,105.250096,-5.372151,105.250072
-5.3721512,105.250096,-5.372153,105.250074
-5.3721512,105.250096,-5.372153,105.250074
-5.3721512,105.250096,-5.372153,105.250074
-5.3721512,105.250096,-5.372153,105.250074
-5.3721512,105.250096,-5.372153,105.25008
-5.3721512,105.250096,-5.372153,105.25008
-5.3721512,105.250096,-5.372153,105.25008
-5.3721512,105.250096,-5.372153,105.25008
-5.3721512,105.250096,-5.372155,105.250082
-5.3721512,105.250096,-5.372155,105.250082
-5.3721512,105.250096,-5.372155,105.250082
-5.3721512,105.250096,-5.372155,105.250082
-5.3721512,105.250096,-5.372155,105.250082
-5.3721512,105.250096,-5.372155,105.250083
-5.3721512,105.250096,-5.372155,105.250083
-5.3721512,105.250096,-5.372155,105.250083
-5.3721512,105.250096,-5.372155,105.250083
-5.3721512,105.250096,-5.372158,105.250087
-5.3721512,105.250096,-5.372158,105.250087
-5.3721512,105.250096,-5.372158,105.250087
-5.3721512,105.250096,-5.372158,105.250087
-5.3721512,105.250096,-5.372156,105.250086
-5.3721512,105.250096,-5.372156,105.250086
-5.3721512,105.250096,-5.372156,105.250086
-5.3721512,105.250096,-5.372158,105.250088
-5.3721512,105.250096,-5.372158,105.250088
-5.3721512,105.250096,-5.372158,105.250088
-5.3721512,105.250096,-5.372158,105.250088
-5.3721512,105.250096,-5.372158,105.250088
-5.3721512,105.250096,-5.372157,105.25009
-5.3721512,105.250096,-5.372157,105.25009
-5.3721512,105.250096,-5.372157,105.25009
-5.3721512,105.250096,-5.372157,105.25009
-5.3721512,105.250096,-5.372158,105.250091
-5.3721512,105.250096,-5.372158,105.250091
-5.3721512,105.250096,-5.372158,105.250091
-5.3721512,105.250096,-5.372157,105.250092
-5.3721512,105.250096,-5.372157,105.250092
-5.3721512,105.250096,-5.372157,105.250092
-5.3721512,105.250096,-5.372157,105.250092
-5.3721512,105.250096,-5.372157,105.250092
-5.3721512,105.250096,-5.372157,105.250093
-5.3721512,105.250096,-5.372157,105.250093
-5.3721512,105.250096,-5.372157,105.250093
-5.3721512,105.250096,-5.372157,105.25009
-5.3721512,105.250096,-5.372157,105.25009
-5.3721512,105.250096,-5.372157,105.25009
-5.3721512,105.250096,-5.372157,105.25009
-5.3721512,105.250096,-5.372157,105.25009
-5.3721512,105.250096,-5.372156,105.25009
-5.3721512,105.250096,-5.372156,105.25009
-5.3721512,105.250096,-5.372156,105.25009
-5.3721512,105.250096,-5.372157,105.250092
-5.3721512,105.250096,-5.372157,105.250092
-5.3721512,105.250096,-5.372157,105.250092
-5.3721512,105.250096,-5.372157,105.250092
-5.3721512,105.250096,-5.372157,105.250092
-5.3721512,105.250096,-5.372154,105.250092
-5.3721512,105.250096,-5.372154,105.250092
-5.3721512,105.250096,-5.372154,105.250092
-5.3721512,105.250096,-5.372155,105.250093
-5.3721512,105.250096,-5.372155,105.250093
-5.3721512,105.250096,-5.372155,105.250093
-5.3721512,105.250096,-5.372155,105.250093
-5.3721512,105.250096,-5.372155,105.250093
-5.3721512,105.250096,-5.372153,105.250093
-5.3721512,105.250096,-5.372153,105.250093
-5.3721512,105.250096,-5.372153,105.250093
-5.3721512,105.250096,-5.372153,105.250093
-5.3721512,105.250096,-5.372152,105.250093
-5.3721512,105.250096,-5.372152,105.250093
-5.3721512,105.250096,-5.372152,105.250093
-5.3721512,105.250096,-5.372152,105.250093
-5.3721512,105.250096,-5.372151,105.250094
-5.3721512,105.250096,-5.372151,105.250094
-5.3721512,105.250096,-5.372151,105.250094
-5.3721512,105.250096,-5.372151,105.250094
-5.3721512,105.250096,-5.372148,105.250094
-5.3721512,105.250096,-5.372148,105.250094
-5.3721512,105.250096,-5.372148,105.250094
-5.3721512,105.250096,-5.372148,105.250094
-5.3721512,105.250096,-5.372147,105.250095
-5.3721512,105.250096,-5.372147,105.250095
-5.3721512,105.250096,-5.372147,105.250095
-5.3721512,105.250096,-5.372147,105.250095
-5.3721512,105.250096,-5.372145,105.250095
-5.3721512,105.250096,-5.372145,105.250095
-5.3721512,105.250096,-5.372145,105.250095
-5.3721512,105.250096,-5.372144,105.250096
-5.3721512,105.250096,-5.372144,105.250096
-5.3721512,105.250096,-5.372144,105.250096
-5.3721512,105.250096,-5.372144,105.250096
-5.3721512,105.250096,-5.372144,105.250096
-5.3721512,105.250096,-5.372142,105.250096
-5.3721512,105.250096,-5.372142,105.250096
-5.3721512,105.250096,-5.372141,105.250095
-5.3721512,105.250096,-5.372141,105.250095
-5.3721512,105.250096,-5.372141,105.250095
-5.3721512,105.250096,-5.372141,105.250095
-5.3721512,105.250096,-5.372141,105.250095
-5.3721512,105.250096,-5.372141,105.250095
-5.3721512,105.250096,-5.372141,105.250095
-5.3721512,105.250096,-5.372141,105.250095
-5.3721512,105.250096,-5.372141,105.250095
-5.3721512,105.250096,-5.372141,105.250095
-5.3721512,105.250096,-5.372141,105.250095
-5.3721512,105.250096,-5.372141,105.250095
-5.3721512,105.250096,-5.372141,105.250094
-5.3721512,105.250096,-5.372141,105.250094
-5.3721512,105.250096,-5.372141,105.250094
-5.3721512,105.250096,-5.372143,105.250093
-5.3721512,105.250096,-5.372143,105.250093
-5.3721512,105.250096,-5.372143,105.250093
-5.3721512,105.250096,-5.372143,105.250093
-5.3721512,105.250096,-5.372143,105.250093
-5.3721512,105.250096,-5.372143,105.250092
-5.3721512,105.250096,-5.372143,105.250092
-5.3721512,105.250096,-5.372143,105.250092
-5.3721512,105.250096,-5.372143,105.250092
-5.3721512,105.250096,-5.372145,105.250091
-5.3721512,105.250096,-5.372145,105.250091
-5.3721512,105.250096,-5.372145,105.250091
-5.3721512,105.250096,-5.372145,105.250091
-5.3721512,105.250096,-5.372145,105.250091
-5.3721512,105.250096,-5.372146,105.250091
-5.3721512,105.250096,-5.372146,105.250091
-5.3721512,105.250096,-5.372147,105.25009
-5.3721512,105.250096,-5.372147,105.25009
-5.3721512,105.250096,-5.372147,105.25009
-5.3721512,105.250096,-5.372147,105.25009
-5.3721512,105.250096,-5.372146,105.250089
-5.3721512,105.250096,-5.372146,105.250089
-5.3721512,105.250096,-5.372146,105.250089
-5.3721512,105.250096,-5.372146,105.250089
-5.3721512,105.250096,-5.372146,105.250089
-5.3721512,105.250096,-5.372147,105.250089
-5.3721512,105.250096,-5.372147,105.250089
-5.3721512,105.250096,-5.372147,105.250089
-5.3721512,105.250096,-5.372148,105.25009
-5.3721512,105.250096,-5.372148,105.25009
-5.3721512,105.250096,-5.372148,105.25009
-5.3721512,105.250096,-5.372148,105.25009
-5.3721512,105.250096,-5.372148,105.25009
-5.3721512,105.250096,-5.372152,105.25009
-5.3721512,105.250096,-5.372152,105.25009
-5.3721512,105.250096,-5.372152,105.25009
-5.3721512,105.250096,-5.372152,105.25009
-5.3721512,105.250096,-5.372154,105.250091
-5.3721512,105.250096,-5.372154,105.250091
-5.3721512,105.250096,-5.372154,105.250091
-5.3721512,105.250096,-5.372154,105.250091
-5.3721512,105.250096,-5.372155,105.250091
-5.3721512,105.250096,-5.372155,105.250091
-5.3721512,105.250096,-5.372155,105.250091
-5.3721512,105.250096,-5.372155,105.250091
-5.3721512,105.250096,-5.372155,105.250091
-5.3721512,105.250096,-5.372155,105.250091
-5.3721512,105.250096,-5.372155,105.250091
-5.3721512,105.250096,-5.372159,105.250091
-5.3721512,105.250096,-5.372159,105.250091
-5.3721512,105.250096,-5.372159,105.250091
-5.3721512,105.250096,-5.372159,105.250091
-5.3721512,105.250096,-5.37216,105.250092
-5.3721512,105.250096,-5.37216,105.250092
-5.3721512,105.250096,-5.37216,105.250092
-5.3721512,105.250096,-5.37216,105.250092
-5.3721512,105.250096,-5.37216,105.250092
-5.3721512,105.250096,-5.372158,105.250092
-5.3721512,105.250096,-5.372158,105.250092
-5.3721512,105.250096,-5.372158,105.250092
-5.3721512,105.250096,-5.372158,105.250092
-5.3721512,105.250096,-5.37216,105.250091
-5.3721512,105.250096,-5.37216,105.250091
-5.3721512,105.250096,-5.37216,105.250091
-5.3721512,105.250096,-5.372163,105.250092
-5.3721512,105.250096,-5.372163,105.250092
-5.3721512,105.250096,-5.372163,105.250092
-5.3721512,105.250096,-5.372166,105.250092
-5.3721512,105.250096,-5.372166,105.250092
-5.3721512,105.250096,-5.372166,105.250092
-5.3721512,105.250096,-5.372166,105.250092
-5.3721512,105.250096,-5.372166,105.250092
-5.3721512,105.250096,-5.37217,105.250092
-5.3721512,105.250096,-5.37217,105.250092
-5.3721512,105.250096,-5.37217,105.250092
-5.3721512,105.250096,-5.37217,105.250092
-5.3721512,105.250096,-5.37217,105.250092
-5.3721512,105.250096,-5.37217,105.250092
-5.3721512,105.250096,-5.37217,105.250092
-5.3721512,105.250096,-5.37217,105.250092
-5.3721512,105.250096,-5.372174,105.250094
-5.3721512,105.250096,-5.372174,105.250094
-5.3721512,105.250096,-5.372174,105.250094
-5.3721512,105.250096,-5.372175,105.250094
-5.3721512,105.250096,-5.372175,105.250094
-5.3721512,105.250096,-5.372175,105.250094
-5.3721512,105.250096,-5.372175,105.250094
-5.3721512,105.250096,-5.372175,105.250094
-5.3721512,105.250096,-5.372176,105.250095
-5.3721512,105.250096,-5.372176,105.250095
-5.3721512,105.250096,-5.372176,105.250095
-5.3721512,105.250096,-5.372176,105.250095
-5.3721512,105.250096,-5.372177,105.250097
-5.3721512,105.250096,-5.372177,105.250097
-5.3721512,105.250096,-5.372177,105.250097
-5.3721512,105.250096,-5.372177,105.250097
-5.3721512,105.250096,-5.372177,105.250097
-5.3721512,105.250096,-5.372177,105.250097
-5.3721512,105.250096,-5.372177,105.250097
-5.3721512,105.250096,-5.372177,105.250097
-5.3721512,105.250096,-5.372179,105.250099
-5.3721512,105.250096,-5.372179,105.250099
-5.3721512,105.250096,-5.372179,105.250099
-5.3721512,105.250096,-5.372178,105.250098
-5.3721512,105.250096,-5.372178,105.250098
-5.3721512,105.250096,-5.372178,105.250098
-5.3721512,105.250096,-5.372178,105.250098
-5.3721512,105.250096,-5.372178,105.250098
-5.3721512,105.250096,-5.372178,105.2501
-5.3721512,105.250096,-5.372178,105.2501
-5.3721512,105.250096,-5.372178,105.2501
-5.3721512,105.250096,-5.37218,105.250101
-5.3721512,105.250096,-5.37218,105.250101
-5.3721512,105.250096,-5.37218,105.250101
-5.3721512,105.250096,-5.37218,105.250101
-5.3721512,105.250096,-5.37218,105.250101
-5.3721512,105.250096,-5.372179,105.2501
-5.3721512,105.250096,-5.372179,105.2501
-5.3721512,105.250096,-5.372179,105.2501
-5.3721512,105.250096,-5.372179,105.2501
-5.3721512,105.250096,-5.372179,105.2501
-5.3721512,105.250096,-5.372179,105.2501
-5.3721512,105.250096,-5.372179,105.2501
-5.3721512,105.250096,-5.372179,105.2501
-5.3721512,105.250096,-5.372182,105.250101
-5.3721512,105.250096,-5.372182,105.250101
-5.3721512,105.250096,-5.372182,105.250101
-5.3721512,105.250096,-5.372182,105.250101
-5.3721512,105.250096,-5.372178,105.250098
-5.3721512,105.250096,-5.372178,105.250098
-5.3721512,105.250096,-5.372178,105.250098
-5.3721512,105.250096,-5.372178,105.250098
-5.3721512,105.250096,-5.372179,105.250098
-5.3721512,105.250096,-5.372179,105.250098
-5.3721512,105.250096,-5.372179,105.250098
-5.3721512,105.250096,-5.372175,105.250094
-5.3721512,105.250096,-5.372175,105.250094
-5.3721512,105.250096,-5.372175,105.250094
-5.3721512,105.250096,-5.372175,105.250094
-5.3721512,105.250096,-5.372175,105.250094
-5.3721512,105.250096,-5.372173,105.250093
-5.3721512,105.250096,-5.372173,105.250093
-5.3721512,105.250096,-5.372173,105.250093
-5.3721512,105.250096,-5.372173,105.250093
-5.3721512,105.250096,-5.372172,105.250091
-5.3721512,105.250096,-5.372172,105.250091
-5.3721512,105.250096,-5.372172,105.250091
-5.3721512,105.250096,-5.372173,105.25009
-5.3721512,105.250096,-5.372173,105.25009
-5.3721512,105.250096,-5.372173,105.25009
-5.3721512,105.250096,-5.372173,105.25009
-5.3721512,105.250096,-5.372173,105.250088
-5.3721512,105.250096,-5.372173,105.250088
-5.3721512,105.250096,-5.372173,105.250088
-5.3721512,105.250096,-5.372173,105.250088
-5.3721512,105.250096,-5.372171,105.250086
-5.3721512,105.250096,-5.372171,105.250086
-5.3721512,105.250096,-5.372171,105.250086
-5.3721512,105.250096,-5.372171,105.250086
-5.3721512,105.250096,-5.372171,105.250086
-5.3721512,105.250096,-5.372168,105.250085
-5.3721512,105.250096,-5.372168,105.250085
-5.3721512,105.250096,-5.372168,105.250085
-5.3721512,105.250096,-5.372168,105.250085
-5.3721512,105.250096,-5.372167,105.250083
-5.3721512,105.250096,-5.372167,105.250083
-5.3721512,105.250096,-5.372167,105.250083
-5.3721512,105.250096,-5.372167,105.250083
-5.3721512,105.250096,-5.372164,105.250081
-5.3721512,105.250096,-5.372164,105.250081
-5.3721512,105.250096,-5.372161,105.25008
-5.3721512,105.250096,-5.372161,105.25008
-5.3721512,105.250096,-5.372161,105.25008
-5.3721512,105.250096,-5.372161,105.25008
-5.3721512,105.250096,-5.372161,105.25008
-5.3721512,105.250096,-5.372159,105.250078
-5.3721512,105.250096,-5.372159,105.250078
-5.3721512,105.250096,-5.372159,105.250078
-5.3721512,105.250096,-5.37216,105.250078
-5.3721512,105.250096,-5.37216,105.250078
-5.3721512,105.250096,-5.37216,105.250078
-5.3721512,105.250096,-5.37216,105.250078
-5.3721512,105.250096,-5.37216,105.250078
-5.3721512,105.250096,-5.37216,105.250077
-5.3721512,105.250096,-5.37216,105.250077
-5.3721512,105.250096,-5.37216,105.250077
-5.3721512,105.250096,-5.372158,105.250075
-5.3721512,105.250096,-5.372158,105.250075
-5.3721512,105.250096,-5.372158,105.250075
-5.3721512,105.250096,-5.372158,105.250075
-5.3721512,105.250096,-5.372158,105.250075
-5.3721512,105.250096,-5.372153,105.250071
-5.3721512,105.250096,-5.372153,105.250071
-5.3721512,105.250096,-5.372153,105.250071
-5.3721512,105.250096,-5.372153,105.250071
-5.3721512,105.250096,-5.372152,105.250068
-5.3721512,105.250096,-5.372152,105.250068
-5.3721512,105.250096,-5.372152,105.250068
-5.3721512,105.250096,-5.372152,105.250068
-5.3721512,105.250096,-5.372151,105.250067
-5.3721512,105.250096,-5.372151,105.250067
-5.3721512,105.250096,-5.372151,105.250067
-5.3721512,105.250096,-5.372148,105.250065
-5.3721512,105.250096,-5.372148,105.250065
-5.3721512,105.250096,-5.372148,105.250065
-5.3721512,105.250096,-5.372148,105.250065
-5.3721512,105.250096,-5.372148,105.250065
-5.3721512,105.250096,-5.372147,105.250063
-5.3721512,105.250096,-5.372147,105.250063
-5.3721512,105.250096,-5.372147,105.250063
-5.3721512,105.250096,-5.372147,105.250063
-5.3721512,105.250096,-5.372146,105.250061
-5.3721512,105.250096,-5.372146,105.250061
-5.3721512,105.250096,-5.372146,105.250061
-5.3721512,105.250096,-5.372146,105.250061
-5.3721512,105.250096,-5.372145,105.25006
-5.3721512,105.250096,-5.372145,105.25006
-5.3721512,105.250096,-5.372145,105.25006
-5.3721512,105.250096,-5.372143,105.250057
-5.3721512,105.250096,-5.372143,105.250057
-5.3721512,105.250096,-5.372143,105.250057
-5.3721512,105.250096,-5.372143,105.250057
-5.3721512,105.250096,-5.372143,105.250057
-5.3721512,105.250096,-5.372143,105.250056
-5.3721512,105.250096,-5.372143,105.250056
-5.3721512,105.250096,-5.372143,105.250054
-5.3721512,105.250096,-5.372143,105.250054
-5.3721512,105.250096,-5.372143,105.250054
-5.3721512,105.250096,-5.372143,105.250054
-5.3721512,105.250096,-5.372143,105.250054
-5.3721512,105.250096,-5.372142,105.250052
-5.3721512,105.250096,-5.372142,105.250052
-5.3721512,105.250096,-5.372142,105.250051
-5.3721512,105.250096,-5.372142,105.250051
-5.3721512,105.250096,-5.372142,105.250051
-5.3721512,105.250096,-5.372142,105.250051
-5.3721512,105.250096,-5.372142,105.250051
-5.3721512,105.250096,-5.372143,105.25005
-5.3721512,105.250096,-5.372143,105.25005
-5.3721512,105.250096,-5.372143,105.250049
-5.3721512,105.250096,-5.372143,105.250049
-5.3721512,105.250096,-5.372143,105.250049
-5.3721512,105.250096,-5.372143,105.250049
-5.3721512,105.250096,-5.372143,105.250049
-5.3721512,105.250096,-5.372144,105.250049
-5.3721512,105.250096,-5.372144,105.250049
-5.3721512,105.250096,-5.372144,105.250049
-5.3721512,105.250096,-5.372144,105.250047
-5.3721512,105.250096,-5.372144,105.250047
-5.3721512,105.250096,-5.372144,105.250047
-5.3721512,105.250096,-5.372144,105.250047
-5.3721512,105.250096,-5.372144,105.250047
-5.3721512,105.250096,-5.372144,105.250046
-5.3721512,105.250096,-5.372144,105.250046
-5.3721512,105.250096,-5.372144,105.250046
-5.3721512,105.250096,-5.372144,105.250046
-5.3721512,105.250096,-5.372142,105.250044
-5.3721512,105.250096,-5.372142,105.250044
-5.3721512,105.250096,-5.372142,105.250044
-5.3721512,105.250096,-5.372142,105.250044
-5.3721512,105.250096,-5.372138,105.250041
-5.3721512,105.250096,-5.372138,105.250041
-5.3721512,105.250096,-5.372138,105.250041
-5.3721512,105.250096,-5.372138,105.250041
-5.3721512,105.250096,-5.372138,105.25004
-5.3721512,105.250096,-5.372138,105.25004
-5.3721512,105.250096,-5.372138,105.25004
-5.3721512,105.250096,-5.372138,105.25004
-5.3721512,105.250096,-5.372139,105.250041
-5.3721512,105.250096,-5.372139,105.250041
-5.3721512,105.250096,-5.372139,105.250041
-5.3721512,105.250096,-5.372139,105.250041
-5.3721512,105.250096,-5.372138,105.250039
-5.3721512,105.250096,-5.372138,105.250039
-5.3721512,105.250096,-5.372138,105.250039
-5.3721512,105.250096,-5.372138,105.250039
-5.3721512,105.250096,-5.372135,105.250036
-5.3721512,105.250096,-5.372135,105.250036
-5.3721512,105.250096,-5.372135,105.250036
-5.3721512,105.250096,-5.372134,105.250034
-5.3721512,105.250096,-5.372134,105.250034
-5.3721512,105.250096,-5.372134,105.250034
-5.3721512,105.250096,-5.372134,105.250034
-5.3721512,105.250096,-5.372134,105.250034
-5.3721512,105.250096,-5.372134,105.250034
-5.3721512,105.250096,-5.372134,105.250034
-5.3721512,105.250096,-5.372133,105.250033
-5.3721512,105.250096,-5.372133,105.250033
-5.3721512,105.250096,-5.372133,105.250033
-5.3721512,105.250096,-5.372133,105.250033
-5.3721512,105.250096,-5.372133,105.250033
-5.3721512,105.250096,-5.372129,105.250028
-5.3721512,105.250096,-5.372129,105.250028
-5.3721512,105.250096,-5.372126,105.250026
-5.3721512,105.250096,-5.372126,105.250026
-5.3721512,105.250096,-5.372126,105.250026
-5.3721512,105.250096,-5.372126,105.250026
-5.3721512,105.250096,-5.372126,105.250026
-5.3721512,105.250096,-5.372125,105.250024
-5.3721512,105.250096,-5.372125,105.250024
-5.3721512,105.250096,-5.372123,105.250022
-5.3721512,105.250096,-5.372123,105.250022
-5.3721512,105.250096,-5.372123,105.250022
-5.3721512,105.250096,-5.372123,105.250022
-5.3721512,105.250096,-5.372123,105.250022
-5.3721512,105.250096,-5.372123,105.250021
-5.3721512,105.250096,-5.372123,105.250021
